,pm2.5
37912,134.0
37913,159.0
37914,151.0
37915,149.0
37916,148.0
37917,132.0
37918,130.0
37919,122.0
37920,112.0
37921,130.0
37922,144.0
37923,157.0
37924,185.0
37925,199.0
37926,212.0
37927,211.0
37928,201.0
37929,193.0
37930,198.0
37931,187.0
37932,184.0
37933,192.0
37934,208.0
37935,219.0
37936,250.0
37937,227.0
37938,210.0
37939,176.0
37940,180.0
37941,164.0
37942,163.0
37943,155.0
37944,134.0
37945,134.0
37946,122.0
37947,125.0
37948,135.0
37949,167.0
37950,187.0
37951,206.0
37952,196.0
37953,154.0
37954,120.0
37955,135.0
37956,132.0
37957,136.0
37958,146.0
37959,159.0
37960,179.0
37961,185.0
37962,152.0
37963,112.0
37964,123.0
37965,109.0
37966,103.0
37967,98.0
37968,94.0
37969,106.0
37970,115.0
37971,124.0
37972,134.0
37973,134.0
37974,137.0
37975,101.0
37976,78.0
37977,79.0
37978,85.0
37979,93.0
37980,88.0
37981,78.0
37982,69.0
37983,62.0
37984,57.0
37985,77.0
37986,87.0
37987,97.0
37988,101.0
37989,112.0
37990,109.0
37991,110.0
37992,104.0
37993,104.0
37994,101.0
37995,100.0
37996,113.0
37997,115.0
37998,121.0
37999,119.0
38000,138.0
38001,146.0
38002,158.0
38003,184.0
38004,190.0
38005,201.0
38006,175.0
38007,132.0
38008,102.0
38009,88.0
38010,74.0
38011,74.0
38012,82.0
38013,73.0
38014,95.0
38015,76.0
38016,102.0
38017,72.0
38018,69.0
38019,52.0
38020,54.0
38021,67.0
38022,63.0
38023,67.0
38024,74.0
38025,80.0
38026,92.0
38027,89.0
38028,82.0
38029,92.0
38030,90.0
38031,90.0
38032,59.0
38033,12.0
38034,10.0
38035,7.0
38036,5.0
38037,7.0
38038,7.0
38039,6.0
38040,4.0
38041,7.0
38042,7.0
38043,4.0
38044,2.0
38045,2.0
38046,4.0
38047,4.0
38048,6.0
38049,14.0
38050,13.0
38051,10.0
38052,8.0
38053,9.0
38054,11.0
38055,14.0
38056,16.0
38057,14.0
38058,25.0
38059,25.0
38060,31.0
38061,27.0
38062,26.0
38063,28.0
38064,32.0
38065,51.0
38066,32.0
38067,25.0
38068,23.0
38069,27.0
38070,28.0
38071,26.0
38072,32.0
38073,34.0
38074,48.0
38075,49.0
38076,60.0
38077,63.0
38078,62.0
38079,68.0
38080,63.0
38081,50.0
38082,23.0
38083,16.0
38084,8.0
38085,6.0
38086,3.0
38087,2.0
38088,5.0
38089,4.0
38090,8.0
38091,15.0
38092,25.0
38093,28.0
38094,46.0
38095,71.0
38096,125.0
38097,142.0
38098,105.0
38099,101.0
38100,89.0
38101,93.0
38102,85.0
38103,62.0
38104,40.0
38105,52.0
38106,62.0
38107,55.0
38108,48.0
38109,41.0
38110,39.0
38111,43.0
38112,43.0
38113,44.0
38114,37.0
38115,40.0
38116,64.0
38117,48.0
38118,56.0
38119,41.0
38120,48.0
38121,29.0
38122,40.0
38123,42.0
38124,47.0
38125,51.0
38126,69.0
38127,79.0
38128,90.0
38129,83.0
38130,76.0
38131,85.0
38132,72.0
38133,56.0
38134,45.0
38135,46.0
38136,39.0
38137,49.0
38138,49.0
38139,62.0
38140,59.0
38141,58.0
38142,59.0
38143,60.0
38144,72.0
38145,71.0
38146,90.0
38147,120.0
38148,123.0
38149,132.0
38150,144.0
38151,154.0
38152,160.0
38153,124.0
38154,95.0
38155,80.0
38156,72.0
38157,70.0
38158,58.0
38159,53.0
38160,54.0
38161,44.0
38162,33.0
38163,46.0
38164,42.0
38165,55.0
38166,15.0
38167,18.0
38168,17.0
38169,22.0
38170,22.0
38171,24.0
38172,21.0
38173,28.0
38174,31.0
38175,31.0
38176,24.0
38177,25.0
38178,39.0
38179,38.0
38180,37.0
38181,36.0
38182,32.0
38183,30.0
38184,23.0
38185,20.0
38186,28.0
38187,43.0
38188,53.0
38189,49.0
38190,53.0
38191,78.0
38192,86.0
38193,65.0
38194,58.0
38195,53.0
38196,26.0
38197,20.0
38198,12.0
38199,13.0
38200,12.0
38201,12.0
38202,6.0
38203,11.0
38204,6.0
38205,6.0
38206,11.0
38207,10.0
38208,9.0
38209,9.0
38210,14.0
38211,21.0
38212,22.0
38213,23.0
38214,27.0
38215,42.0
38216,50.0
38217,57.0
38218,29.0
38219,26.0
38220,23.0
38221,18.0
38222,15.0
38223,12.0
38224,17.0
38225,8.0
38226,10.0
38227,12.0
38228,19.0
38229,21.0
38230,30.0
38231,33.0
38232,28.0
38233,24.0
38234,31.0
38235,40.0
38236,29.0
38237,64.0
38238,38.0
38239,19.0
38240,23.0
38241,13.0
38242,15.0
38243,21.0
38244,18.0
38245,19.0
38246,38.0
38247,36.0
38248,36.0
38249,53.0
38250,55.0
38251,43.0
38252,38.0
38253,26.0
38254,17.0
38255,17.0
38256,15.0
38257,19.0
38258,21.0
38259,24.0
38260,24.0
38261,26.0
38262,24.0
38263,21.0
38264,29.0
38265,19.0
38266,22.0
38267,22.0
38268,16.0
38269,28.0
38270,35.0
38271,17.0
38272,25.0
38273,27.0
38274,26.0
38275,26.0
38276,28.0
38277,42.0
38278,48.0
38279,31.0
38280,27.0
38281,26.0
38282,35.0
38283,32.0
38284,38.0
38285,37.0
38286,26.0
38287,17.0
38288,32.0
38289,26.0
38290,34.0
38291,32.0
38292,23.0
38293,35.0
38294,71.0
38295,102.0
38296,121.0
38297,114.0
38298,64.0
38299,47.0
38300,26.0
38301,17.0
38302,12.0
38303,17.0
38304,34.0
38305,48.0
38306,22.0
38307,30.0
38308,27.0
38309,24.0
38310,28.0
38311,33.0
38312,55.0
38313,70.0
38314,71.0
38315,88.0
38316,82.0
38317,52.0
38318,46.0
38319,33.0
38320,37.0
38321,49.0
38322,71.0
38323,68.0
38324,48.0
38325,44.0
38326,38.0
38327,28.0
38328,52.0
38329,63.0
38330,56.0
38331,61.0
38332,74.0
38333,80.0
38334,89.0
38335,97.0
38336,172.0
38337,209.0
38338,72.0
38339,19.0
38340,23.0
38341,31.0
38342,27.0
38343,33.0
38344,38.0
38345,36.0
38346,39.0
38347,44.0
38348,37.0
38349,36.0
38350,28.0
38351,38.0
38352,23.0
38353,20.0
38354,20.0
38355,35.0
38356,44.0
38357,55.0
38358,73.0
38359,81.0
38360,93.0
38361,91.0
38362,51.0
38363,56.0
38364,56.0
38365,34.0
38366,35.0
38367,27.0
38368,26.0
38369,39.0
38370,35.0
38371,38.0
38372,59.0
38373,69.0
38374,80.0
38375,74.0
38376,65.0
38377,71.0
38378,71.0
38379,74.0
38380,57.0
38381,60.0
38382,74.0
38383,61.0
38384,66.0
38385,74.0
38386,88.0
38387,94.0
38388,97.0
38389,111.0
38390,107.0
38391,123.0
38392,97.0
38393,93.0
38394,78.0
38395,69.0
38396,61.0
38397,55.0
38398,48.0
38399,13.0
38400,59.0
38401,74.0
38402,80.0
38403,84.0
38404,78.0
38405,70.0
38406,73.0
38407,71.0
38408,68.0
38409,88.0
38410,99.0
38411,104.0
38412,106.0
38413,115.0
38414,112.0
38415,114.0
38416,107.0
38417,99.0
38418,81.0
38419,69.0
38420,69.0
38421,77.0
38422,99.0
38423,112.0
38424,119.0
38425,122.0
38426,133.0
38427,133.0
38428,140.0
38429,153.0
38430,173.0
38431,169.0
38432,163.0
38433,138.0
38434,141.0
38435,137.0
38436,134.0
38437,123.0
38438,113.0
38439,115.0
38440,123.0
38441,145.0
38442,69.0
38443,19.0
38444,26.0
38445,22.0
38446,23.0
38447,21.0
38448,23.0
38449,18.0
38450,24.0
38451,30.0
38452,19.0
38453,23.0
38454,19.0
38455,22.0
38456,31.0
38457,42.0
38458,41.0
38459,56.0
38460,72.0
38461,76.0
38462,87.0
38463,91.0
38464,97.0
38465,110.0
38466,124.0
38467,123.0
38468,110.0
38469,115.0
38470,120.0
38471,149.0
38472,142.0
38473,142.0
38474,128.0
38475,120.0
38476,138.0
38477,134.0
38478,153.0
38479,133.0
38480,134.0
38481,116.0
38482,106.0
38483,87.0
38484,83.0
38485,108.0
38486,95.0
38487,104.0
38488,118.0
38489,133.0
38490,151.0
38491,171.0
38492,35.0
38493,26.0
38494,20.0
38495,25.0
38496,31.0
38497,35.0
38498,39.0
38499,45.0
38500,29.0
38501,3.0
38502,6.0
38503,7.0
38504,5.0
38505,4.0
38506,8.0
38507,6.0
38508,10.0
38509,7.0
38510,6.0
38511,7.0
38512,12.0
38513,17.0
38514,46.0
38515,44.0
38516,38.0
38517,25.0
38518,16.0
38519,27.0
38520,24.0
38521,27.0
38522,19.0
38523,15.0
38524,16.0
38525,17.0
38526,17.0
38527,10.0
38528,7.0
38529,7.0
38530,9.0
38531,7.0
38532,9.0
38533,6.0
38534,6.0
38535,8.0
38536,11.0
38537,18.0
38538,21.0
38539,30.0
38540,26.0
38541,26.0
38542,41.0
38543,35.0
38544,39.0
38545,40.0
38546,23.0
38547,27.0
38548,15.0
38549,19.0
38550,19.0
38551,17.0
38552,17.0
38553,13.0
38554,10.0
38555,6.0
38556,8.0
38557,10.0
38558,6.0
38559,13.0
38560,19.0
38561,27.0
38562,31.0
38563,29.0
38564,39.0
38565,57.0
38566,71.0
38567,68.0
38568,79.0
38569,89.0
38570,45.0
38571,31.0
38572,21.0
38573,27.0
38574,24.0
38575,30.0
38576,25.0
38577,38.0
38578,43.0
38579,48.0
38580,48.0
38581,47.0
38582,63.0
38583,62.0
38584,67.0
38585,73.0
38586,82.0
38587,94.0
38588,93.0
38589,89.0
38590,90.0
38591,100.0
38592,103.0
38593,108.0
38594,91.0
38595,83.0
38596,69.0
38597,64.0
38598,67.0
38599,62.0
38600,68.0
38601,66.0
38602,60.0
38603,73.0
38604,80.0
38605,80.0
38606,84.0
38607,98.0
38608,99.0
38609,129.0
38610,125.0
38611,74.0
38612,58.0
38613,79.0
38614,77.0
38615,80.0
38616,85.0
38617,74.0
38618,78.0
38619,90.0
38620,89.0
38621,68.0
38622,71.0
38623,66.0
38624,59.0
38625,49.0
38626,62.0
38627,74.0
38628,81.0
38629,85.0
38630,88.0
38631,87.0
38632,95.0
38633,121.0
38634,139.0
38635,132.0
38636,111.0
38637,107.0
38638,102.0
38639,125.0
38640,174.0
38641,151.0
38642,154.0
38643,163.0
38644,148.0
38645,152.0
38646,151.0
38647,160.0
38648,173.0
38649,196.0
38650,181.0
38651,183.0
38652,130.0
38653,158.0
38654,164.0
38655,149.0
38656,141.0
38657,143.0
38658,143.0
38659,138.0
38660,102.0
38661,100.0
38662,107.0
38663,131.0
38664,139.0
38665,121.0
38666,97.0
38667,86.0
38668,85.0
38669,79.0
38670,80.0
38671,105.0
38672,61.0
38673,58.0
38674,55.0
38675,65.0
38676,78.0
38677,79.0
38678,71.0
38679,72.0
38680,75.0
38681,93.0
38682,99.0
38683,104.0
38684,104.0
38685,103.0
38686,96.0
38687,95.0
38688,87.0
38689,96.0
38690,102.0
38691,101.0
38692,106.0
38693,109.0
38694,123.0
38695,132.0
38696,139.0
38697,144.0
38698,153.0
38699,146.0
38700,163.0
38701,95.0
38702,149.0
38703,157.0
38704,163.0
38705,175.0
38706,84.0
38707,25.0
38708,21.0
38709,36.0
38710,50.0
38711,59.0
38712,49.0
38713,30.0
38714,28.0
38715,27.0
38716,21.0
38717,21.0
38718,25.0
38719,34.0
38720,37.0
38721,39.0
38722,36.0
38723,19.0
38724,23.0
38725,24.0
38726,25.0
38727,12.0
38728,9.0
38729,8.0
38730,10.0
38731,6.0
38732,11.0
38733,10.0
38734,9.0
38735,9.0
38736,12.0
38737,9.0
38738,7.0
38739,6.0
38740,14.0
38741,11.0
38742,17.0
38743,16.0
38744,13.0
38745,8.0
38746,12.0
38747,10.0
38748,12.0
38749,11.0
38750,16.0
38751,12.0
38752,11.0
38753,15.0
38754,21.0
38755,19.0
38756,23.0
38757,23.0
38758,51.0
38759,38.0
38760,47.0
38761,50.0
38762,54.0
38763,53.0
38764,56.0
38765,81.0
38766,48.0
38767,44.0
38768,27.0
38769,31.0
38770,45.0
38771,33.0
38772,17.0
38773,15.0
38774,27.0
38775,35.0
38776,31.0
38777,38.0
38778,60.0
38779,49.0
38780,52.0
38781,60.0
38782,61.0
38783,64.0
38784,74.0
38785,80.0
38786,76.0
38787,70.0
38788,73.0
38789,86.0
38790,93.0
38791,96.0
38792,109.0
38793,109.0
38794,114.0
38795,90.0
38796,74.0
38797,75.0
38798,68.0
38799,70.0
38800,88.0
38801,143.0
38802,155.0
38803,147.0
38804,143.0
38805,148.0
38806,157.0
38807,152.0
38808,152.0
38809,147.0
38810,143.0
38811,139.0
38812,142.0
38813,139.0
38814,133.0
38815,137.0
38816,138.0
38817,138.0
38818,132.0
38819,135.0
38820,127.0
38821,109.0
38822,94.0
38823,100.0
38824,110.0
38825,123.0
38826,132.0
38827,138.0
38828,151.0
38829,162.0
38830,155.0
38831,143.0
38832,145.0
38833,147.0
38834,154.0
38835,163.0
38836,170.0
38837,174.0
38838,196.0
38839,207.0
38840,198.0
38841,176.0
38842,111.0
38843,85.0
38844,79.0
38845,100.0
38846,105.0
38847,110.0
38848,123.0
38849,124.0
38850,129.0
38851,140.0
38852,156.0
38853,104.0
38854,2.0
38855,2.0
38856,6.0
38857,5.0
38858,5.0
38859,6.0
38860,3.0
38861,3.0
38862,7.0
38863,7.0
38864,3.0
38865,3.0
38866,4.0
38867,6.0
38868,6.0
38869,4.0
38870,10.0
38871,15.0
38872,12.0
38873,14.0
38874,20.0
38875,19.0
38876,22.0
38877,30.0
38878,37.0
38879,39.0
38880,45.0
38881,42.0
38882,39.0
38883,25.0
38884,23.0
38885,17.0
38886,27.0
38887,19.0
38888,22.0
38889,31.0
38890,43.0
38891,54.0
38892,45.0
38893,44.0
38894,35.0
38895,41.0
38896,46.0
38897,47.0
38898,61.0
38899,80.0
38900,52.0
38901,41.0
38902,46.0
38903,44.0
38904,54.0
38905,59.0
38906,79.0
38907,115.0
38908,96.0
38909,108.0
38910,112.0
38911,118.0
38912,92.0
38913,74.0
38914,50.0
38915,36.0
38916,30.0
38917,38.0
38918,36.0
38919,43.0
38920,48.0
38921,57.0
38922,65.0
38923,83.0
38924,95.0
38925,82.0
38926,61.0
38927,73.0
38928,77.0
38929,86.0
38930,81.0
38931,81.0
38932,89.0
38933,91.0
38934,94.0
38935,108.0
38936,101.0
38937,93.0
38938,88.0
38939,84.0
38940,91.0
38941,92.0
38942,88.0
38943,116.0
38944,120.0
38945,124.0
38946,113.0
38947,104.0
38948,106.0
38949,121.0
38950,124.0
38951,135.0
38952,147.0
38953,82.0
38954,60.0
38955,60.0
38956,52.0
38957,54.0
38958,59.0
38959,59.0
38960,74.0
38961,68.0
38962,65.0
38963,68.0
38964,45.0
38965,36.0
38966,63.0
38967,54.0
38968,48.0
38969,57.0
38970,58.0
38971,63.0
38972,51.0
38973,52.0
38974,50.0
38975,54.0
38976,62.0
38977,64.0
38978,108.0
38979,95.0
38980,93.0
38981,94.0
38982,96.0
38983,51.0
38984,60.0
38985,50.0
38986,46.0
38987,39.0
38988,38.0
38989,47.0
38990,46.0
38991,48.0
38992,53.0
38993,67.0
38994,61.0
38995,73.0
38996,79.0
38997,74.0
38998,71.0
38999,76.0
39000,75.0
39001,78.0
39002,86.0
39003,95.0
39004,106.0
39005,79.0
39006,63.0
39007,49.0
39008,27.0
39009,11.0
39010,10.0
39011,6.0
39012,11.0
39013,12.0
39014,13.0
39015,10.0
39016,15.0
39017,23.0
39018,34.0
39019,36.0
39020,42.0
39021,42.0
39022,47.0
39023,47.0
39024,28.0
39025,20.0
39026,23.0
39027,16.0
39028,16.0
39029,15.0
39030,11.0
39031,11.0
39032,7.0
39033,4.0
39034,3.0
39035,6.0
39036,8.0
39037,6.0
39038,11.0
39039,16.0
39040,18.0
39041,20.0
39042,25.0
39043,20.0
39044,26.0
39045,30.0
39046,34.0
39047,30.0
39048,53.0
39049,49.0
39050,33.0
39051,18.0
39052,15.0
39053,20.0
39054,25.0
39055,19.0
39056,22.0
39057,30.0
39058,45.0
39059,69.0
39060,90.0
39061,98.0
39062,93.0
39063,64.0
39064,56.0
39065,56.0
39066,68.0
39067,56.0
39068,30.0
39069,25.0
39070,16.0
39071,10.0
39072,13.0
39073,19.0
39074,25.0
39075,22.0
39076,18.0
39077,19.0
39078,29.0
39079,44.0
39080,75.0
39081,60.0
39082,60.0
39083,60.0
39084,38.0
39085,35.0
39086,32.0
39087,41.0
39088,49.0
39089,49.0
39090,55.0
39091,56.0
39092,62.0
39093,80.0
39094,99.0
39095,104.0
39096,99.0
39097,97.0
39098,108.0
39099,99.0
39100,119.0
39101,93.0
39102,78.0
39103,67.0
39104,69.0
39105,51.0
39106,41.0
39107,34.0
39108,21.0
39109,27.0
39110,34.0
39111,37.0
39112,51.0
39113,61.0
39114,63.0
39115,59.0
39116,70.0
39117,78.0
39118,84.0
39119,97.0
39120,110.0
39121,106.0
39122,92.0
39123,110.0
39124,121.0
39125,136.0
39126,150.0
39127,118.0
39128,91.0
39129,86.0
39130,67.0
39131,60.0
39132,53.0
39133,53.0
39134,97.0
39135,105.0
39136,119.0
39137,140.0
39138,144.0
39139,141.0
39140,145.0
39141,142.0
39142,141.0
39143,136.0
39144,128.0
39145,110.0
39146,116.0
39147,123.0
39148,127.0
39149,124.0
39150,115.0
39151,117.0
39152,113.0
39153,89.0
39154,95.0
39155,78.0
39156,140.0
39157,153.0
39158,159.0
39159,180.0
39160,200.0
39161,228.0
39162,229.0
39163,200.0
39164,146.0
39165,133.0
39166,125.0
39167,79.0
39168,80.0
39169,72.0
39170,59.0
39171,63.0
39172,64.0
39173,52.0
39174,67.0
39175,78.0
39176,89.0
39177,88.0
39178,96.0
39179,100.0
39180,93.0
39181,85.0
39182,88.0
39183,82.0
39184,80.0
39185,59.0
39186,75.0
39187,77.0
39188,70.0
39189,80.0
39190,81.0
39191,79.0
39192,89.0
39193,106.0
39194,112.0
39195,118.0
39196,120.0
39197,119.0
39198,127.0
39199,128.0
39200,135.0
39201,133.0
39202,124.0
39203,112.0
39204,107.0
39205,109.0
39206,108.0
39207,119.0
39208,117.0
39209,120.0
39210,123.0
39211,114.0
39212,109.0
39213,96.0
39214,102.0
39215,95.0
39216,81.0
39217,73.0
39218,63.0
39219,45.0
39220,51.0
39221,40.0
39222,36.0
39223,34.0
39224,24.0
39225,27.0
39226,38.0
39227,42.0
39228,56.0
39229,75.0
39230,68.0
39231,88.0
39232,50.0
39233,38.0
39234,38.0
39235,46.0
39236,35.0
39237,20.0
39238,9.0
39239,11.0
39240,17.0
39241,22.0
39242,13.0
39243,17.0
39244,14.0
39245,16.0
39246,14.0
39247,11.0
39248,10.0
39249,10.0
39250,31.0
39251,39.0
39252,56.0
39253,61.0
39254,64.0
39255,101.0
39256,111.0
39257,82.0
39258,84.0
39259,89.0
39260,91.0
39261,81.0
39262,103.0
39263,99.0
39264,105.0
39265,121.0
39266,139.0
39267,141.0
39268,148.0
39269,168.0
39270,157.0
39271,159.0
39272,151.0
39273,137.0
39274,128.0
39275,144.0
39276,147.0
39277,157.0
39278,145.0
39279,74.0
39280,60.0
39281,75.0
39282,86.0
39283,87.0
39284,99.0
39285,96.0
39286,107.0
39287,111.0
39288,120.0
39289,121.0
39290,126.0
39291,130.0
39292,123.0
39293,129.0
39294,146.0
39295,155.0
39296,193.0
39297,194.0
39298,203.0
39299,217.0
39300,219.0
39301,196.0
39302,166.0
39303,149.0
39304,119.0
39305,132.0
39306,61.0
39307,9.0
39308,9.0
39309,42.0
39310,43.0
39311,51.0
39312,28.0
39313,26.0
39314,14.0
39315,15.0
39316,10.0
39317,6.0
39318,10.0
39319,10.0
39320,17.0
39321,16.0
39322,22.0
39323,32.0
39324,54.0
39325,52.0
39326,59.0
39327,59.0
39328,77.0
39329,83.0
39330,83.0
39331,66.0
39332,59.0
39333,49.0
39334,58.0
39335,61.0
39336,63.0
39337,71.0
39338,82.0
39339,87.0
39340,98.0
39341,101.0
39342,69.0
39343,62.0
39344,45.0
39345,53.0
39346,46.0
39347,57.0
39348,53.0
39349,51.0
39350,58.0
39351,75.0
39352,75.0
39353,79.0
39354,97.0
39355,105.0
39356,105.0
39357,107.0
39358,103.0
39359,102.0
39360,97.0
39361,99.0
39362,85.0
39363,77.0
39364,17.0
39365,13.0
39366,10.0
39367,10.0
39368,12.0
39369,13.0
39370,12.0
39371,12.0
39372,14.0
39373,21.0
39374,17.0
39375,23.0
39376,26.0
39377,20.0
39378,24.0
39379,22.0
39380,17.0
39381,17.0
39382,20.0
39383,13.0
39384,18.0
39385,15.0
39386,17.0
39387,23.0
39388,22.0
39389,16.0
39390,22.0
39391,21.0
39392,23.0
39393,20.0
39394,26.0
39395,31.0
39396,44.0
39397,53.0
39398,57.0
39399,60.0
39400,78.0
39401,85.0
39402,83.0
39403,89.0
39404,80.0
39405,80.0
39406,69.0
39407,58.0
39408,62.0
39409,73.0
39410,77.0
39411,90.0
39412,91.0
39413,96.0
39414,71.0
39415,77.0
39416,76.0
39417,100.0
39418,100.0
39419,97.0
39420,93.0
39421,88.0
39422,82.0
39423,86.0
39424,82.0
39425,69.0
39426,66.0
39427,59.0
39428,62.0
39429,73.0
39430,80.0
39431,74.0
39432,79.0
39433,64.0
39434,61.0
39435,75.0
39436,64.0
39437,39.0
39438,31.0
39439,27.0
39440,21.0
39441,27.0
39442,33.0
39443,60.0
39444,79.0
39445,93.0
39446,129.0
39447,132.0
39448,121.0
39449,115.0
39450,113.0
39451,135.0
39452,115.0
39453,149.0
39454,109.0
39455,73.0
39456,57.0
39457,53.0
39458,59.0
39459,57.0
39460,84.0
39461,91.0
39462,133.0
39463,172.0
39464,182.0
39465,201.0
39466,207.0
39467,199.0
39468,177.0
39469,161.0
39470,156.0
39471,152.0
39472,130.0
39473,94.0
39474,81.0
39475,81.0
39476,78.0
39477,69.0
39478,59.0
39479,55.0
39480,54.0
39481,58.0
39482,61.0
39483,75.0
39484,78.0
39485,97.0
39486,105.0
39487,103.0
39488,100.0
39489,107.0
39490,109.0
39491,116.0
39492,112.0
39493,101.0
39494,80.0
39495,77.0
39496,79.0
39497,86.0
39498,72.0
39499,70.0
39500,64.0
39501,67.0
39502,63.0
39503,54.0
39504,50.0
39505,21.0
39506,11.0
39507,10.0
39508,8.0
39509,7.0
39510,10.0
39511,12.0
39512,8.0
39513,6.0
39514,11.0
39515,17.0
39516,22.0
39517,27.0
39518,43.0
39519,34.0
39520,39.0
39521,32.0
39522,28.0
39523,28.0
39524,22.0
39525,27.0
39526,22.0
39527,22.0
39528,25.0
39529,21.0
39530,22.0
39531,18.0
39532,18.0
39533,22.0
39534,20.0
39535,25.0
39536,22.0
39537,25.0
39538,33.0
39539,50.0
39540,61.0
39541,74.0
39542,79.0
39543,77.0
39544,91.0
39545,94.0
39546,107.0
39547,114.0
39548,104.0
39549,93.0
39550,85.0
39551,75.0
39552,75.0
39553,66.0
39554,66.0
39555,82.0
39556,104.0
39557,118.0
39558,140.0
39559,158.0
39560,179.0
39561,182.0
39562,189.0
39563,220.0
39564,245.0
39565,255.0
39566,284.0
39567,326.0
39568,301.0
39569,289.0
39570,269.0
39571,249.0
39572,232.0
39573,222.0
39574,217.0
39575,215.0
39576,243.0
39577,224.0
39578,236.0
39579,256.0
39580,272.0
39581,266.0
39582,280.0
39583,320.0
39584,364.0
39585,383.0
39586,402.0
39587,396.0
39588,419.0
39589,432.0
39590,432.0
39591,406.0
39592,388.0
39593,368.0
39594,355.0
39595,349.0
39596,353.0
39597,345.0
39598,341.0
39599,337.0
39600,342.0
39601,342.0
39602,334.0
39603,337.0
39604,343.0
39605,350.0
39606,364.0
39607,373.0
39608,385.0
39609,398.0
39610,430.0
39611,442.0
39612,443.0
39613,438.0
39614,420.0
39615,454.0
39616,430.0
39617,396.0
39618,386.0
39619,375.0
39620,344.0
39621,348.0
39622,338.0
39623,319.0
39624,324.0
39625,323.0
39626,331.0
39627,332.0
39628,328.0
39629,310.0
39630,298.0
39631,267.0
39632,261.0
39633,243.0
39634,263.0
39635,302.0
39636,331.0
39637,330.0
39638,308.0
39639,322.0
39640,328.0
39641,303.0
39642,290.0
39643,317.0
39644,314.0
39645,269.0
39646,204.0
39647,217.0
39648,202.0
39649,196.0
39650,230.0
39651,256.0
39652,246.0
39653,243.0
39654,237.0
39655,233.0
39656,239.0
39657,253.0
39658,108.0
39659,21.0
39660,18.0
39661,5.0
39662,6.0
39663,7.0
39664,8.0
39665,5.0
39666,7.0
39667,9.0
39668,9.0
39669,9.0
39670,8.0
39671,7.0
39672,4.0
39673,3.0
39674,4.0
39675,6.0
39676,3.0
39677,5.0
39678,6.0
39679,6.0
39680,4.0
39681,7.0
39682,6.0
39683,7.0
39684,13.0
39685,8.0
39686,10.0
39687,10.0
39688,7.0
39689,5.0
39690,3.0
39691,3.0
39692,7.0
39693,9.0
39694,7.0
39695,5.0
39696,5.0
39697,7.0
39698,9.0
39699,8.0
39700,9.0
39701,9.0
39702,8.0
39703,10.0
39704,10.0
39705,8.0
39706,13.0
39707,24.0
39708,35.0
39709,35.0
39710,51.0
39711,59.0
39712,61.0
39713,47.0
39714,42.0
39715,45.0
39716,47.0
39717,33.0
39718,20.0
39719,25.0
39720,22.0
39721,17.0
39722,26.0
39723,28.0
39724,31.0
39725,46.0
39726,49.0
39727,37.0
39728,31.0
39729,31.0
39730,54.0
39731,67.0
39732,75.0
39733,88.0
39734,114.0
39735,128.0
39736,141.0
39737,149.0
39738,149.0
39739,125.0
39740,92.0
39741,110.0
39742,89.0
39743,84.0
39744,95.0
39745,62.0
39746,23.0
39747,11.0
39748,13.0
39749,9.0
39750,12.0
39751,9.0
39752,8.0
39753,9.0
39754,8.0
39755,7.0
39756,16.0
39757,20.0
39758,17.0
39759,20.0
39760,40.0
39761,27.0
39762,27.0
39763,29.0
39764,31.0
39765,37.0
39766,36.0
39767,43.0
39768,44.0
39769,44.0
39770,25.0
39771,17.0
39772,17.0
39773,27.0
39774,29.0
39775,29.0
39776,36.0
39777,59.0
39778,59.0
39779,57.0
39780,55.0
39781,60.0
39782,70.0
39783,80.0
39784,85.0
39785,88.0
39786,91.0
39787,98.0
39788,103.0
39789,101.0
39790,98.0
39791,99.0
39792,95.0
39793,76.0
39794,80.0
39795,87.0
39796,87.0
39797,82.0
39798,105.0
39799,116.0
39800,103.0
39801,109.0
39802,118.0
39803,127.0
39804,144.0
39805,189.0
39806,190.0
39807,225.0
39808,211.0
39809,197.0
39810,200.0
39811,197.0
39812,193.0
39813,180.0
39814,117.0
39815,110.0
39816,111.0
39817,94.0
39818,112.0
39819,110.0
39820,155.0
39821,186.0
39822,194.0
39823,210.0
39824,215.0
39825,230.0
39826,239.0
39827,272.0
39828,296.0
39829,315.0
39830,357.0
39831,382.0
39832,406.0
39833,405.0
39834,389.0
39835,397.0
39836,413.0
39837,373.0
39838,362.0
39839,356.0
39840,344.0
39841,352.0
39842,357.0
39843,353.0
39844,292.0
39845,213.0
39846,210.0
39847,183.0
39848,161.0
39849,153.0
39850,169.0
39851,196.0
39852,200.0
39853,197.0
39854,178.0
39855,161.0
39856,161.0
39857,166.0
39858,171.0
39859,177.0
39860,177.0
39861,189.0
39862,187.0
39863,192.0
39864,203.0
39865,234.0
39866,261.0
39867,265.0
39868,268.0
39869,285.0
39870,264.0
39871,253.0
39872,239.0
39873,256.0
39874,253.0
39875,262.0
39876,239.0
39877,143.0
39878,71.0
39879,61.0
39880,34.0
39881,36.0
39882,33.0
39883,31.0
39884,24.0
39885,31.0
39886,38.0
39887,38.0
39888,38.0
39889,38.0
39890,36.0
39891,38.0
39892,37.0
39893,36.0
39894,35.0
39895,33.0
39896,41.0
39897,38.0
39898,51.0
39899,67.0
39900,84.0
39901,91.0
39902,97.0
39903,60.0
39904,50.0
39905,47.0
39906,52.0
39907,73.0
39908,111.0
39909,104.0
39910,90.0
